AccessionID;system;Frequency;database;isol_env;host_species;oxygen_tolerance;Phylum_count;Family;Family_count;bact_defence_system;Phylum;Tax:Superkingdom;Tax:Phylum;Tax:Class;Tax:Order;Tax:Family;Tax:Genus;Tax:Species
GCA_014077185;DRT_class_I;1;mardb;;;;498;Alteromonadaceae;119;DRT;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales_A;f__Alteromonadaceae;g__Cognaticolwellia;"s__Cognaticolwellia sp014077005"""
GCA_014077185;RM_type_I;2;mardb;;;;498;Alteromonadaceae;119;RM;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales_A;f__Alteromonadaceae;g__Cognaticolwellia;"s__Cognaticolwellia sp014077005"""
GCA_014077185;RM_type_IV;1;mardb;;;;498;Alteromonadaceae;119;RM;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales_A;f__Alteromonadaceae;g__Cognaticolwellia;"s__Cognaticolwellia sp014077005"""
GCA_014077185;cas_type_I-F1;1;mardb;;;;498;Alteromonadaceae;119;CRISPR-Cas_padloc;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales_A;f__Alteromonadaceae;g__Cognaticolwellia;"s__Cognaticolwellia sp014077005"""
GCA_014077185;dXTPase;1;mardb;;;;498;Alteromonadaceae;119;dXTPase;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales_A;f__Alteromonadaceae;g__Cognaticolwellia;"s__Cognaticolwellia sp014077005"""
GCA_014077185;lamassu_type_I;1;mardb;;;;498;Alteromonadaceae;119;Lamassu;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales_A;f__Alteromonadaceae;g__Cognaticolwellia;"s__Cognaticolwellia sp014077005"""
GCA_014077185;septu_type_I;1;mardb;;;;498;Alteromonadaceae;119;Septu;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales_A;f__Alteromonadaceae;g__Cognaticolwellia;"s__Cognaticolwellia sp014077005"""
GCA_014077185;shedu;1;mardb;;;;498;Alteromonadaceae;119;Shedu;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales_A;f__Alteromonadaceae;g__Cognaticolwellia;"s__Cognaticolwellia sp014077005"""
GCA_014077185;thoeris_type_I;2;mardb;;;;498;Alteromonadaceae;119;Thoeris;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales_A;f__Alteromonadaceae;g__Cognaticolwellia;"s__Cognaticolwellia sp014077005"""
GCA_014077195;DRT_other;1;mardb;;;;498;Alteromonadaceae;119;DRT;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales_A;f__Alteromonadaceae;g__Colwellia_A;"s__Colwellia_A sp001767295"""
GCA_014077195;dXTPase;1;mardb;;;;498;Alteromonadaceae;119;dXTPase;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales_A;f__Alteromonadaceae;g__Colwellia_A;"s__Colwellia_A sp001767295"""
GCA_014077195;mza;1;mardb;;;;498;Alteromonadaceae;119;Mza;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales_A;f__Alteromonadaceae;g__Colwellia_A;"s__Colwellia_A sp001767295"""
GCA_014077195;retron_I-A;1;mardb;;;;498;Alteromonadaceae;119;Retron;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales_A;f__Alteromonadaceae;g__Colwellia_A;"s__Colwellia_A sp001767295"""
GCA_014077195;septu_other;1;mardb;;;;498;Alteromonadaceae;119;Septu;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales_A;f__Alteromonadaceae;g__Colwellia_A;"s__Colwellia_A sp001767295"""
GCA_014077215;DMS_other;1;mardb;;;;498;Alteromonadaceae;119;DMS;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales_A;f__Alteromonadaceae;g__Cognaticolwellia;"s__Cognaticolwellia sp014077005"""
GCA_014077215;RM_type_IIG;1;mardb;;;;498;Alteromonadaceae;119;RM;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales_A;f__Alteromonadaceae;g__Cognaticolwellia;"s__Cognaticolwellia sp014077005"""
GCA_014077215;RM_type_IV;1;mardb;;;;498;Alteromonadaceae;119;RM;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales_A;f__Alteromonadaceae;g__Cognaticolwellia;"s__Cognaticolwellia sp014077005"""
GCA_014077215;dXTPase;2;mardb;;;;498;Alteromonadaceae;119;dXTPase;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales_A;f__Alteromonadaceae;g__Cognaticolwellia;"s__Cognaticolwellia sp014077005"""
GCA_014077245;DMS_other;3;mardb;;;;498;Alteromonadaceae;119;DMS;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales_A;f__Alteromonadaceae;g__Colwellia_A;"s__Colwellia_A sp001767295"""
GCA_014077245;PT_PbeABCD;1;mardb;;;;498;Alteromonadaceae;119;Phosphorothioation;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales_A;f__Alteromonadaceae;g__Colwellia_A;"s__Colwellia_A sp001767295"""
GCA_014077245;PT_SspABCD;1;mardb;;;;498;Alteromonadaceae;119;Phosphorothioation;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales_A;f__Alteromonadaceae;g__Colwellia_A;"s__Colwellia_A sp001767295"""
GCA_014077245;RM_type_I;1;mardb;;;;498;Alteromonadaceae;119;RM;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales_A;f__Alteromonadaceae;g__Colwellia_A;"s__Colwellia_A sp001767295"""
GCA_014077245;dXTPase;1;mardb;;;;498;Alteromonadaceae;119;dXTPase;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales_A;f__Alteromonadaceae;g__Colwellia_A;"s__Colwellia_A sp001767295"""
GCA_014077265;DMS_other;1;mardb;;;;498;Alteromonadaceae;119;DMS;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales_A;f__Alteromonadaceae;g__Colwellia_A;"s__Colwellia_A sp001767295"""
GCA_014077265;PT_DndABCDE;1;mardb;;;;498;Alteromonadaceae;119;Phosphorothioation;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales_A;f__Alteromonadaceae;g__Colwellia_A;"s__Colwellia_A sp001767295"""
GCA_014077265;dXTPase;1;mardb;;;;498;Alteromonadaceae;119;dXTPase;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales_A;f__Alteromonadaceae;g__Colwellia_A;"s__Colwellia_A sp001767295"""
GCA_014077275;DMS_other;1;mardb;;;;498;Alteromonadaceae;119;DMS;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales_A;f__Alteromonadaceae;g__Colwellia_A;"s__Colwellia_A sp001767295"""
GCA_014077275;DRT_class_II;1;mardb;;;;498;Alteromonadaceae;119;DRT;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales_A;f__Alteromonadaceae;g__Colwellia_A;"s__Colwellia_A sp001767295"""
GCA_014077275;RADAR;1;mardb;;;;498;Alteromonadaceae;119;RADAR;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales_A;f__Alteromonadaceae;g__Colwellia_A;"s__Colwellia_A sp001767295"""
GCA_014077275;RM_type_I;1;mardb;;;;498;Alteromonadaceae;119;RM;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales_A;f__Alteromonadaceae;g__Colwellia_A;"s__Colwellia_A sp001767295"""
GCA_014077275;RM_type_IV;1;mardb;;;;498;Alteromonadaceae;119;RM;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales_A;f__Alteromonadaceae;g__Colwellia_A;"s__Colwellia_A sp001767295"""
GCA_014077275;dXTPase;1;mardb;;;;498;Alteromonadaceae;119;dXTPase;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales_A;f__Alteromonadaceae;g__Colwellia_A;"s__Colwellia_A sp001767295"""
GCA_014077305;DMS_other;2;mardb;;;;498;Alteromonadaceae;119;DMS;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales_A;f__Alteromonadaceae;g__Colwellia_A;"s__Colwellia_A sp001767295"""
GCA_014077305;DRT_class_III;1;mardb;;;;498;Alteromonadaceae;119;DRT;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales_A;f__Alteromonadaceae;g__Colwellia_A;"s__Colwellia_A sp001767295"""
GCA_014077305;PT_SspABCD;1;mardb;;;;498;Alteromonadaceae;119;Phosphorothioation;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales_A;f__Alteromonadaceae;g__Colwellia_A;"s__Colwellia_A sp001767295"""
GCA_014077305;RM_type_I;1;mardb;;;;498;Alteromonadaceae;119;RM;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales_A;f__Alteromonadaceae;g__Colwellia_A;"s__Colwellia_A sp001767295"""
GCA_014077305;dXTPase;1;mardb;;;;498;Alteromonadaceae;119;dXTPase;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales_A;f__Alteromonadaceae;g__Colwellia_A;"s__Colwellia_A sp001767295"""
GCA_014077305;septu_type_I;1;mardb;;;;498;Alteromonadaceae;119;Septu;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales_A;f__Alteromonadaceae;g__Colwellia_A;"s__Colwellia_A sp001767295"""
GCA_014077325;DMS_other;2;mardb;;;;498;Alteromonadaceae;119;DMS;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales_A;f__Alteromonadaceae;g__Colwellia_A;"s__Colwellia_A sp001767295"""
GCA_014077325;DRT_class_III;1;mardb;;;;498;Alteromonadaceae;119;DRT;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales_A;f__Alteromonadaceae;g__Colwellia_A;"s__Colwellia_A sp001767295"""
GCA_014077325;DRT_other;1;mardb;;;;498;Alteromonadaceae;119;DRT;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales_A;f__Alteromonadaceae;g__Colwellia_A;"s__Colwellia_A sp001767295"""
GCA_014077325;PT_SspABCD;1;mardb;;;;498;Alteromonadaceae;119;Phosphorothioation;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales_A;f__Alteromonadaceae;g__Colwellia_A;"s__Colwellia_A sp001767295"""
GCA_014077325;RM_type_I;1;mardb;;;;498;Alteromonadaceae;119;RM;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales_A;f__Alteromonadaceae;g__Colwellia_A;"s__Colwellia_A sp001767295"""
GCA_014077325;dXTPase;1;mardb;;;;498;Alteromonadaceae;119;dXTPase;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales_A;f__Alteromonadaceae;g__Colwellia_A;"s__Colwellia_A sp001767295"""
GCA_014077325;retron_I-A;1;mardb;;;;498;Alteromonadaceae;119;Retron;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales_A;f__Alteromonadaceae;g__Colwellia_A;"s__Colwellia_A sp001767295"""
GCA_014077325;septu_other;1;mardb;;;;498;Alteromonadaceae;119;Septu;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales_A;f__Alteromonadaceae;g__Colwellia_A;"s__Colwellia_A sp001767295"""
GCA_014077345;DMS_other;1;mardb;;;;498;Alteromonadaceae;119;DMS;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales_A;f__Alteromonadaceae;g__Colwellia_A;"s__Colwellia_A sp001767295"""
GCA_014077345;PT_DndABCDE;1;mardb;;;;498;Alteromonadaceae;119;Phosphorothioation;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales_A;f__Alteromonadaceae;g__Colwellia_A;"s__Colwellia_A sp001767295"""
GCA_014077345;PT_DndFGH;1;mardb;;;;498;Alteromonadaceae;119;Phosphorothioation;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales_A;f__Alteromonadaceae;g__Colwellia_A;"s__Colwellia_A sp001767295"""
GCA_014077345;dXTPase;1;mardb;;;;498;Alteromonadaceae;119;dXTPase;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales_A;f__Alteromonadaceae;g__Colwellia_A;"s__Colwellia_A sp001767295"""
GCA_014077345;viperin_solo;1;mardb;;;;498;Alteromonadaceae;119;Viperin;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales_A;f__Alteromonadaceae;g__Colwellia_A;"s__Colwellia_A sp001767295"""
GCA_014077355;DMS_other;2;mardb;;;;498;Alteromonadaceae;119;DMS;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales_A;f__Alteromonadaceae;g__Colwellia_A;"s__Colwellia_A sp001767295"""
GCA_014077355;DRT_class_III;1;mardb;;;;498;Alteromonadaceae;119;DRT;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales_A;f__Alteromonadaceae;g__Colwellia_A;"s__Colwellia_A sp001767295"""
GCA_014077355;PT_SspABCD;1;mardb;;;;498;Alteromonadaceae;119;Phosphorothioation;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales_A;f__Alteromonadaceae;g__Colwellia_A;"s__Colwellia_A sp001767295"""
GCA_014077355;RM_type_I;1;mardb;;;;498;Alteromonadaceae;119;RM;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales_A;f__Alteromonadaceae;g__Colwellia_A;"s__Colwellia_A sp001767295"""
GCA_014077355;dXTPase;1;mardb;;;;498;Alteromonadaceae;119;dXTPase;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales_A;f__Alteromonadaceae;g__Colwellia_A;"s__Colwellia_A sp001767295"""
GCA_014077355;septu_type_I;1;mardb;;;;498;Alteromonadaceae;119;Septu;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales_A;f__Alteromonadaceae;g__Colwellia_A;"s__Colwellia_A sp001767295"""
GCA_014077375;DMS_other;2;mardb;;;;498;Alteromonadaceae;119;DMS;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales_A;f__Alteromonadaceae;g__Colwellia_A;"s__Colwellia_A sp001767295"""
GCA_014077375;DRT_class_III;1;mardb;;;;498;Alteromonadaceae;119;DRT;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales_A;f__Alteromonadaceae;g__Colwellia_A;"s__Colwellia_A sp001767295"""
GCA_014077375;PT_SspABCD;1;mardb;;;;498;Alteromonadaceae;119;Phosphorothioation;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales_A;f__Alteromonadaceae;g__Colwellia_A;"s__Colwellia_A sp001767295"""
GCA_014077375;RM_type_I;1;mardb;;;;498;Alteromonadaceae;119;RM;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales_A;f__Alteromonadaceae;g__Colwellia_A;"s__Colwellia_A sp001767295"""
GCA_014077375;dXTPase;1;mardb;;;;498;Alteromonadaceae;119;dXTPase;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales_A;f__Alteromonadaceae;g__Colwellia_A;"s__Colwellia_A sp001767295"""
GCA_014077375;septu_type_I;1;mardb;;;;498;Alteromonadaceae;119;Septu;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales_A;f__Alteromonadaceae;g__Colwellia_A;"s__Colwellia_A sp001767295"""
GCA_014077405;DMS_other;1;mardb;;;;498;Alteromonadaceae;119;DMS;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales_A;f__Alteromonadaceae;g__Colwellia_A;"s__Colwellia_A sp001767295"""
GCA_014077405;RM_type_I;1;mardb;;;;498;Alteromonadaceae;119;RM;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales_A;f__Alteromonadaceae;g__Colwellia_A;"s__Colwellia_A sp001767295"""
GCA_014077405;thoeris_type_I;1;mardb;;;;498;Alteromonadaceae;119;Thoeris;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales_A;f__Alteromonadaceae;g__Colwellia_A;"s__Colwellia_A sp001767295"""
GCA_014077415;RM_type_IIG;1;mardb;;;;498;Alteromonadaceae;119;RM;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales_A;f__Alteromonadaceae;g__Colwellia_A;"s__Colwellia_A sp001767295"""
GCA_014077415;dXTPase;1;mardb;;;;498;Alteromonadaceae;119;dXTPase;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales_A;f__Alteromonadaceae;g__Colwellia_A;"s__Colwellia_A sp001767295"""
GCA_014077415;gabija;1;mardb;;;;498;Alteromonadaceae;119;Gabija;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales_A;f__Alteromonadaceae;g__Colwellia_A;"s__Colwellia_A sp001767295"""
GCA_014077435;RM_type_IIG;1;mardb;;;;498;Alteromonadaceae;119;RM;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales_A;f__Alteromonadaceae;g__Colwellia_A;"s__Colwellia_A sp001767295"""
GCA_014077435;dXTPase;1;mardb;;;;498;Alteromonadaceae;119;dXTPase;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales_A;f__Alteromonadaceae;g__Colwellia_A;"s__Colwellia_A sp001767295"""
GCA_014077435;gabija;1;mardb;;;;498;Alteromonadaceae;119;Gabija;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales_A;f__Alteromonadaceae;g__Colwellia_A;"s__Colwellia_A sp001767295"""
GCA_014077455;DMS_other;1;mardb;;;;498;Alteromonadaceae;119;DMS;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales_A;f__Alteromonadaceae;g__Colwellia_A;"s__Colwellia_A sp001767295"""
GCA_014077455;RM_type_I;1;mardb;;;;498;Alteromonadaceae;119;RM;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales_A;f__Alteromonadaceae;g__Colwellia_A;"s__Colwellia_A sp001767295"""
GCA_014077455;thoeris_type_I;1;mardb;;;;498;Alteromonadaceae;119;Thoeris;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales_A;f__Alteromonadaceae;g__Colwellia_A;"s__Colwellia_A sp001767295"""
GCA_014077465;DMS_other;1;mardb;;;;498;Alteromonadaceae;119;DMS;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales_A;f__Alteromonadaceae;g__Colwellia_A;"s__Colwellia_A sp001767295"""
GCA_014077465;DRT_class_II;3;mardb;;;;498;Alteromonadaceae;119;DRT;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales_A;f__Alteromonadaceae;g__Colwellia_A;"s__Colwellia_A sp001767295"""
GCA_014077465;RM_type_I;1;mardb;;;;498;Alteromonadaceae;119;RM;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales_A;f__Alteromonadaceae;g__Colwellia_A;"s__Colwellia_A sp001767295"""
GCA_014077465;RM_type_IV;1;mardb;;;;498;Alteromonadaceae;119;RM;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales_A;f__Alteromonadaceae;g__Colwellia_A;"s__Colwellia_A sp001767295"""
GCA_014077465;dXTPase;1;mardb;;;;498;Alteromonadaceae;119;dXTPase;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales_A;f__Alteromonadaceae;g__Colwellia_A;"s__Colwellia_A sp001767295"""
GCA_014077465;ietAS;1;mardb;;;;498;Alteromonadaceae;119;ietAS;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales_A;f__Alteromonadaceae;g__Colwellia_A;"s__Colwellia_A sp001767295"""
GCA_014077505;DMS_other;1;mardb;;;;498;Alteromonadaceae;119;DMS;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales_A;f__Alteromonadaceae;g__Cognaticolwellia;"s__Cognaticolwellia sp014077505"""
GCA_014077505;Dpd;1;mardb;;;;498;Alteromonadaceae;119;Dpd;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales_A;f__Alteromonadaceae;g__Cognaticolwellia;"s__Cognaticolwellia sp014077505"""
GCA_014077505;RM_type_IV;1;mardb;;;;498;Alteromonadaceae;119;RM;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales_A;f__Alteromonadaceae;g__Cognaticolwellia;"s__Cognaticolwellia sp014077505"""
GCA_014077505;dXTPase;1;mardb;;;;498;Alteromonadaceae;119;dXTPase;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales_A;f__Alteromonadaceae;g__Cognaticolwellia;"s__Cognaticolwellia sp014077505"""
GCA_014077515;RM_type_IIG;1;mardb;;;;498;Alteromonadaceae;119;RM;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales_A;f__Alteromonadaceae;g__Colwellia_A;"s__Colwellia_A sp001767295"""
GCA_014077515;dXTPase;1;mardb;;;;498;Alteromonadaceae;119;dXTPase;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales_A;f__Alteromonadaceae;g__Colwellia_A;"s__Colwellia_A sp001767295"""
GCA_014077515;gabija;1;mardb;;;;498;Alteromonadaceae;119;Gabija;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales_A;f__Alteromonadaceae;g__Colwellia_A;"s__Colwellia_A sp001767295"""
GCA_014077545;RM_type_IIG;1;mardb;;;;498;Alteromonadaceae;119;RM;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales_A;f__Alteromonadaceae;g__Colwellia_A;"s__Colwellia_A sp001767295"""
GCA_014077545;dXTPase;1;mardb;;;;498;Alteromonadaceae;119;dXTPase;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales_A;f__Alteromonadaceae;g__Colwellia_A;"s__Colwellia_A sp001767295"""
GCA_014077545;gabija;1;mardb;;;;498;Alteromonadaceae;119;Gabija;Pseudomonadota;d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales_A;f__Alteromonadaceae;g__Colwellia_A;"s__Colwellia_A sp001767295"""
GCA_014137865;AbiD;1;bacdive;Geologic;Sphagnum;microaerophile;82;Microbacteriaceae;33;Abi;Actinomycetota;d__Bacteria;p__Actinomycetota;c__Actinomycetia;o__Actinomycetales;f__Microbacteriaceae;g__Alpinimonas;"s__Alpinimonas psychrophila"""
GCA_014137865;AbiE;1;bacdive;Geologic;Sphagnum;microaerophile;82;Microbacteriaceae;33;Abi;Actinomycetota;d__Bacteria;p__Actinomycetota;c__Actinomycetia;o__Actinomycetales;f__Microbacteriaceae;g__Alpinimonas;"s__Alpinimonas psychrophila"""
GCA_014137865;DMS_other;2;bacdive;Geologic;Sphagnum;microaerophile;82;Microbacteriaceae;33;DMS;Actinomycetota;d__Bacteria;p__Actinomycetota;c__Actinomycetia;o__Actinomycetales;f__Microbacteriaceae;g__Alpinimonas;"s__Alpinimonas psychrophila"""
GCA_014137865;RM_type_II;1;bacdive;Geologic;Sphagnum;microaerophile;82;Microbacteriaceae;33;RM;Actinomycetota;d__Bacteria;p__Actinomycetota;c__Actinomycetia;o__Actinomycetales;f__Microbacteriaceae;g__Alpinimonas;"s__Alpinimonas psychrophila"""
GCA_014137865;RM_type_III;1;bacdive;Geologic;Sphagnum;microaerophile;82;Microbacteriaceae;33;RM;Actinomycetota;d__Bacteria;p__Actinomycetota;c__Actinomycetia;o__Actinomycetales;f__Microbacteriaceae;g__Alpinimonas;"s__Alpinimonas psychrophila"""
GCA_014137865;dXTPase;1;bacdive;Geologic;Sphagnum;microaerophile;82;Microbacteriaceae;33;dXTPase;Actinomycetota;d__Bacteria;p__Actinomycetota;c__Actinomycetia;o__Actinomycetales;f__Microbacteriaceae;g__Alpinimonas;"s__Alpinimonas psychrophila"""
GCA_014137865;thoeris_type_II;1;bacdive;Geologic;Sphagnum;microaerophile;82;Microbacteriaceae;33;Thoeris;Actinomycetota;d__Bacteria;p__Actinomycetota;c__Actinomycetia;o__Actinomycetales;f__Microbacteriaceae;g__Alpinimonas;"s__Alpinimonas psychrophila"""
