Family;Family_count;bact_defence_system;system_count;Number_of_family_containing_each_system;Total_number_of_different_system_per_prokaryotic_genomes;Frequency_of_each_system_in_a_given_family
Moritellaceae;3;Helicase-DUF2290;0;0;0;0
Moritellaceae;3;Hhe;0;0;0;0
Moritellaceae;3;Hma;0;0;0;0
Moritellaceae;3;Hydrolase-TM;0;0;0;0
Moritellaceae;3;Kiwa;0;0;0;0
Moritellaceae;3;Lamassu;0;0;0;0
Moritellaceae;3;Mza;0;0;0;0
Moritellaceae;3;Nhi;0;0;0;0
Moritellaceae;3;PARIS;0;0;0;0
Moritellaceae;3;Paris_fused;0;0;0;0
Moritellaceae;3;Phosphorothioation;0;0;0;0
Moritellaceae;3;Ppl;0;0;0;0
Moritellaceae;3;Pycsar;0;0;0;0
Moritellaceae;3;RADAR;0;0;0;0
Moritellaceae;3;RM;3;2;5;0.666666667
Moritellaceae;3;Retron;1;1;1;0.333333333
Moritellaceae;3;Septu;0;0;0;0
Moritellaceae;3;Shedu;0;0;0;0
Moritellaceae;3;TIR-NLR;0;0;0;0
Moritellaceae;3;TerY-P;0;0;0;0
Moritellaceae;3;Thoeris;0;0;0;0
Moritellaceae;3;Tmn;0;0;0;0
Moritellaceae;3;Upx;0;0;0;0
Moritellaceae;3;Viperin;1;1;1;0.333333333
Moritellaceae;3;Wadjet;0;0;0;0
Moritellaceae;3;Zorya;0;0;0;0
Moritellaceae;3;dXTPase;0;0;0;0
Moritellaceae;3;ietAS;0;0;0;0
Moritellaceae;3;qatABCD;0;0;0;0
Mycobacteriaceae;4;3HP;0;0;0;0
Mycobacteriaceae;4;AVAST;0;0;0;0
Mycobacteriaceae;4;Abi;1;2;2;0.5
Mycobacteriaceae;4;Argonaute;0;0;0;0
Mycobacteriaceae;4;BREX;0;0;0;0
Mycobacteriaceae;4;CBASS;1;1;1;0.25
Mycobacteriaceae;4;CRISPR-Cas;0;0;0;0
Mycobacteriaceae;4;DISARM;0;0;0;0
Mycobacteriaceae;4;DRT;0;0;0;0
Mycobacteriaceae;4;DUF4238;0;0;0;0
Mycobacteriaceae;4;DarTG;0;0;0;0
Mycobacteriaceae;4;Dpd;0;0;0;0
Mycobacteriaceae;4;DprA-PRTase;0;0;0;0
Mycobacteriaceae;4;Druantia;1;1;1;0.25
Mycobacteriaceae;4;Dsr;0;0;0;0
Mycobacteriaceae;4;GAO;0;0;0;0
Mycobacteriaceae;4;Gabija;0;0;0;0
Mycobacteriaceae;4;Gasdermin;0;0;0;0
Mycobacteriaceae;4;Hachiman;0;0;0;0
Mycobacteriaceae;4;Helicase-DUF2290;0;0;0;0
Mycobacteriaceae;4;Hhe;0;0;0;0
Mycobacteriaceae;4;Hma;1;2;2;0.5
Mycobacteriaceae;4;Hydrolase-TM;0;0;0;0
Mycobacteriaceae;4;Kiwa;1;1;1;0.25
Mycobacteriaceae;4;Lamassu;0;0;0;0
Mycobacteriaceae;4;Mza;0;0;0;0
Mycobacteriaceae;4;Nhi;0;0;0;0
Mycobacteriaceae;4;PARIS;0;0;0;0
Mycobacteriaceae;4;Paris_fused;0;0;0;0
Mycobacteriaceae;4;Phosphorothioation;0;0;0;0
Mycobacteriaceae;4;Ppl;0;0;0;0
Mycobacteriaceae;4;Pycsar;0;0;0;0
Mycobacteriaceae;4;RADAR;0;0;0;0
Mycobacteriaceae;4;RM;3;4;9;1
Mycobacteriaceae;4;Retron;0;0;0;0
Mycobacteriaceae;4;Septu;0;0;0;0
Mycobacteriaceae;4;Shedu;0;0;0;0
Mycobacteriaceae;4;TIR-NLR;0;0;0;0
Mycobacteriaceae;4;TerY-P;0;0;0;0
Mycobacteriaceae;4;Thoeris;1;1;1;0.25
Mycobacteriaceae;4;Tmn;0;0;0;0
Mycobacteriaceae;4;Upx;0;0;0;0
Mycobacteriaceae;4;Viperin;0;0;0;0
Mycobacteriaceae;4;Wadjet;1;4;4;1
Mycobacteriaceae;4;Zorya;0;0;0;0
Mycobacteriaceae;4;dXTPase;1;4;4;1
Mycobacteriaceae;4;ietAS;0;0;0;0
Mycobacteriaceae;4;qatABCD;0;0;0;0
Nakamurellaceae;1;3HP;0;0;0;0
Nakamurellaceae;1;AVAST;0;0;0;0
Nakamurellaceae;1;Abi;1;1;1;1
Nakamurellaceae;1;Argonaute;0;0;0;0
Nakamurellaceae;1;BREX;0;0;0;0
Nakamurellaceae;1;CBASS;0;0;0;0
Nakamurellaceae;1;CRISPR-Cas;1;1;1;1
Nakamurellaceae;1;DISARM;0;0;0;0
Nakamurellaceae;1;DRT;0;0;0;0
Nakamurellaceae;1;DUF4238;0;0;0;0
Nakamurellaceae;1;DarTG;0;0;0;0
Nakamurellaceae;1;Dpd;0;0;0;0
Nakamurellaceae;1;DprA-PRTase;0;0;0;0
Nakamurellaceae;1;Druantia;0;0;0;0
Nakamurellaceae;1;Dsr;0;0;0;0
Nakamurellaceae;1;GAO;0;0;0;0
Nakamurellaceae;1;Gabija;0;0;0;0
Nakamurellaceae;1;Gasdermin;0;0;0;0
Nakamurellaceae;1;Hachiman;0;0;0;0
Nakamurellaceae;1;Helicase-DUF2290;0;0;0;0
Nakamurellaceae;1;Hhe;0;0;0;0
Nakamurellaceae;1;Hma;0;0;0;0
Nakamurellaceae;1;Hydrolase-TM;0;0;0;0
Nakamurellaceae;1;Kiwa;0;0;0;0
Nakamurellaceae;1;Lamassu;0;0;0;0
Nakamurellaceae;1;Mza;0;0;0;0
Nakamurellaceae;1;Nhi;0;0;0;0
Nakamurellaceae;1;PARIS;0;0;0;0
Nakamurellaceae;1;Paris_fused;0;0;0;0
Nakamurellaceae;1;Phosphorothioation;0;0;0;0
Nakamurellaceae;1;Ppl;0;0;0;0
Nakamurellaceae;1;Pycsar;0;0;0;0
Nakamurellaceae;1;RADAR;0;0;0;0
Nakamurellaceae;1;RM;1;1;1;1
Nakamurellaceae;1;Retron;0;0;0;0
Nakamurellaceae;1;Septu;0;0;0;0
Nakamurellaceae;1;Shedu;0;0;0;0
Nakamurellaceae;1;TIR-NLR;0;0;0;0
Nakamurellaceae;1;TerY-P;0;0;0;0
Nakamurellaceae;1;Thoeris;0;0;0;0
Nakamurellaceae;1;Tmn;0;0;0;0
Nakamurellaceae;1;Upx;0;0;0;0
Nakamurellaceae;1;Viperin;0;0;0;0
Nakamurellaceae;1;Wadjet;0;0;0;0
Nakamurellaceae;1;Zorya;0;0;0;0
Nakamurellaceae;1;dXTPase;1;1;1;1
Nakamurellaceae;1;ietAS;0;0;0;0
Nakamurellaceae;1;qatABCD;0;0;0;0
Natronospirillaceae;1;3HP;0;0;0;0
Natronospirillaceae;1;AVAST;0;0;0;0
Natronospirillaceae;1;Abi;0;0;0;0
Natronospirillaceae;1;Argonaute;0;0;0;0
Natronospirillaceae;1;BREX;1;1;1;1
Natronospirillaceae;1;CBASS;0;0;0;0
Natronospirillaceae;1;CRISPR-Cas;0;0;0;0
Natronospirillaceae;1;DISARM;0;0;0;0
Natronospirillaceae;1;DRT;0;0;0;0
Natronospirillaceae;1;DUF4238;0;0;0;0
Natronospirillaceae;1;DarTG;0;0;0;0
Natronospirillaceae;1;Dpd;0;0;0;0
Natronospirillaceae;1;DprA-PRTase;0;0;0;0
Natronospirillaceae;1;Druantia;0;0;0;0
Natronospirillaceae;1;Dsr;0;0;0;0
Natronospirillaceae;1;GAO;0;0;0;0
Natronospirillaceae;1;Gabija;0;0;0;0
Natronospirillaceae;1;Gasdermin;0;0;0;0
Natronospirillaceae;1;Hachiman;0;0;0;0
Natronospirillaceae;1;Helicase-DUF2290;0;0;0;0
Natronospirillaceae;1;Hhe;0;0;0;0
Natronospirillaceae;1;Hma;0;0;0;0
Natronospirillaceae;1;Hydrolase-TM;0;0;0;0
Natronospirillaceae;1;Kiwa;0;0;0;0
Natronospirillaceae;1;Lamassu;0;0;0;0
Natronospirillaceae;1;Mza;0;0;0;0
Natronospirillaceae;1;Nhi;0;0;0;0
Natronospirillaceae;1;PARIS;0;0;0;0
Natronospirillaceae;1;Paris_fused;0;0;0;0
Natronospirillaceae;1;Phosphorothioation;0;0;0;0
Natronospirillaceae;1;Ppl;0;0;0;0
Natronospirillaceae;1;Pycsar;0;0;0;0
Natronospirillaceae;1;RADAR;0;0;0;0
Natronospirillaceae;1;RM;1;1;1;1
Natronospirillaceae;1;Retron;0;0;0;0
Natronospirillaceae;1;Septu;0;0;0;0
Natronospirillaceae;1;Shedu;0;0;0;0
Natronospirillaceae;1;TIR-NLR;0;0;0;0
Natronospirillaceae;1;TerY-P;0;0;0;0
Natronospirillaceae;1;Thoeris;0;0;0;0
Natronospirillaceae;1;Tmn;0;0;0;0
Natronospirillaceae;1;Upx;0;0;0;0
Natronospirillaceae;1;Viperin;0;0;0;0
Natronospirillaceae;1;Wadjet;1;1;1;1
Natronospirillaceae;1;Zorya;1;1;1;1
Natronospirillaceae;1;dXTPase;0;0;0;0
Natronospirillaceae;1;ietAS;0;0;0;0
Natronospirillaceae;1;qatABCD;0;0;0;0
Nevskiaceae;3;3HP;0;0;0;0
Nevskiaceae;3;AVAST;0;0;0;0
Nevskiaceae;3;Abi;1;1;1;0.333333333
Nevskiaceae;3;Argonaute;0;0;0;0
Nevskiaceae;3;BREX;0;0;0;0
Nevskiaceae;3;CBASS;0;0;0;0
Nevskiaceae;3;CRISPR-Cas;1;1;1;0.333333333
Nevskiaceae;3;DISARM;0;0;0;0
Nevskiaceae;3;DRT;0;0;0;0
Nevskiaceae;3;DUF4238;0;0;0;0
Nevskiaceae;3;DarTG;0;0;0;0
Nevskiaceae;3;Dpd;0;0;0;0
Nevskiaceae;3;DprA-PRTase;0;0;0;0
Nevskiaceae;3;Druantia;1;1;1;0.333333333
Nevskiaceae;3;Dsr;0;0;0;0
Nevskiaceae;3;GAO;0;0;0;0
Nevskiaceae;3;Gabija;0;0;0;0
Nevskiaceae;3;Gasdermin;0;0;0;0
Nevskiaceae;3;Hachiman;0;0;0;0
Nevskiaceae;3;Helicase-DUF2290;0;0;0;0
Nevskiaceae;3;Hhe;0;0;0;0
Nevskiaceae;3;Hma;0;0;0;0
Nevskiaceae;3;Hydrolase-TM;0;0;0;0
Nevskiaceae;3;Kiwa;0;0;0;0
Nevskiaceae;3;Lamassu;0;0;0;0
Nevskiaceae;3;Mza;0;0;0;0
Nevskiaceae;3;Nhi;0;0;0;0
Nevskiaceae;3;PARIS;0;0;0;0
Nevskiaceae;3;Paris_fused;0;0;0;0
Nevskiaceae;3;Phosphorothioation;0;0;0;0
Nevskiaceae;3;Ppl;0;0;0;0
Nevskiaceae;3;Pycsar;0;0;0;0
Nevskiaceae;3;RADAR;0;0;0;0
Nevskiaceae;3;RM;4;2;6;0.666666667
Nevskiaceae;3;Retron;1;1;1;0.333333333
Nevskiaceae;3;Septu;1;1;1;0.333333333
Nevskiaceae;3;Shedu;0;0;0;0
Nevskiaceae;3;TIR-NLR;0;0;0;0
Nevskiaceae;3;TerY-P;0;0;0;0
Nevskiaceae;3;Thoeris;0;0;0;0
Nevskiaceae;3;Tmn;0;0;0;0
Nevskiaceae;3;Upx;0;0;0;0
Nevskiaceae;3;Viperin;0;0;0;0
Nevskiaceae;3;Wadjet;0;0;0;0
Nevskiaceae;3;Zorya;0;0;0;0
Nevskiaceae;3;dXTPase;1;3;3;1
Nevskiaceae;3;ietAS;0;0;0;0
Nevskiaceae;3;qatABCD;0;0;0;0
Nitrincolaceae;5;3HP;0;0;0;0
Nitrincolaceae;5;AVAST;0;0;0;0
Nitrincolaceae;5;Abi;0;0;0;0
Nitrincolaceae;5;Argonaute;0;0;0;0
Nitrincolaceae;5;BREX;0;0;0;0
Nitrincolaceae;5;CBASS;0;0;0;0
Nitrincolaceae;5;CRISPR-Cas;0;0;0;0
Nitrincolaceae;5;DISARM;0;0;0;0
Nitrincolaceae;5;DRT;0;0;0;0
Nitrincolaceae;5;DUF4238;0;0;0;0
Nitrincolaceae;5;DarTG;0;0;0;0
Nitrincolaceae;5;Dpd;0;0;0;0
Nitrincolaceae;5;DprA-PRTase;0;0;0;0
Nitrincolaceae;5;Druantia;1;1;1;0.2
Nitrincolaceae;5;Dsr;0;0;0;0
Nitrincolaceae;5;GAO;0;0;0;0
Nitrincolaceae;5;Gabija;1;3;3;0.6
Nitrincolaceae;5;Gasdermin;0;0;0;0
Nitrincolaceae;5;Hachiman;0;0;0;0
Nitrincolaceae;5;Helicase-DUF2290;0;0;0;0
Nitrincolaceae;5;Hhe;0;0;0;0
Nitrincolaceae;5;Hma;0;0;0;0
Nitrincolaceae;5;Hydrolase-TM;0;0;0;0
Nitrincolaceae;5;Kiwa;0;0;0;0
Nitrincolaceae;5;Lamassu;0;0;0;0
Nitrincolaceae;5;Mza;0;0;0;0
Nitrincolaceae;5;Nhi;0;0;0;0
Nitrincolaceae;5;PARIS;0;0;0;0
Nitrincolaceae;5;Paris_fused;0;0;0;0
Nitrincolaceae;5;Phosphorothioation;0;0;0;0
Nitrincolaceae;5;Ppl;0;0;0;0
Nitrincolaceae;5;Pycsar;0;0;0;0
Nitrincolaceae;5;RADAR;0;0;0;0
Nitrincolaceae;5;RM;3;4;8;0.8
Nitrincolaceae;5;Retron;0;0;0;0
Nitrincolaceae;5;Septu;0;0;0;0
Nitrincolaceae;5;Shedu;0;0;0;0
Nitrincolaceae;5;TIR-NLR;1;1;1;0.2
Nitrincolaceae;5;TerY-P;0;0;0;0
Nitrincolaceae;5;Thoeris;0;0;0;0
Nitrincolaceae;5;Tmn;0;0;0;0
Nitrincolaceae;5;Upx;0;0;0;0
Nitrincolaceae;5;Viperin;0;0;0;0
Nitrincolaceae;5;Wadjet;1;5;5;1
Nitrincolaceae;5;Zorya;0;0;0;0
Nitrincolaceae;5;dXTPase;0;0;0;0
Nitrincolaceae;5;ietAS;0;0;0;0
Nitrincolaceae;5;qatABCD;0;0;0;0
Nitrospinaceae;1;3HP;0;0;0;0
Nitrospinaceae;1;AVAST;0;0;0;0
Nitrospinaceae;1;Abi;0;0;0;0
Nitrospinaceae;1;Argonaute;0;0;0;0
Nitrospinaceae;1;BREX;0;0;0;0
Nitrospinaceae;1;CBASS;0;0;0;0
Nitrospinaceae;1;CRISPR-Cas;0;0;0;0
Nitrospinaceae;1;DISARM;0;0;0;0
Nitrospinaceae;1;DRT;0;0;0;0
Nitrospinaceae;1;DUF4238;0;0;0;0
Nitrospinaceae;1;DarTG;0;0;0;0
Nitrospinaceae;1;Dpd;0;0;0;0
Nitrospinaceae;1;DprA-PRTase;0;0;0;0
Nitrospinaceae;1;Druantia;0;0;0;0
Nitrospinaceae;1;Dsr;0;0;0;0
Nitrospinaceae;1;GAO;0;0;0;0
Nitrospinaceae;1;Gabija;0;0;0;0
Nitrospinaceae;1;Gasdermin;0;0;0;0
Nitrospinaceae;1;Hachiman;0;0;0;0
Nitrospinaceae;1;Helicase-DUF2290;0;0;0;0
Nitrospinaceae;1;Hhe;0;0;0;0
Nitrospinaceae;1;Hma;0;0;0;0
Nitrospinaceae;1;Hydrolase-TM;0;0;0;0
Nitrospinaceae;1;Kiwa;0;0;0;0
Nitrospinaceae;1;Lamassu;0;0;0;0
Nitrospinaceae;1;Mza;0;0;0;0
Nitrospinaceae;1;Nhi;0;0;0;0
Nitrospinaceae;1;PARIS;0;0;0;0
Nitrospinaceae;1;Paris_fused;0;0;0;0
Nitrospinaceae;1;Phosphorothioation;0;0;0;0
Nitrospinaceae;1;Ppl;0;0;0;0
Nitrospinaceae;1;Pycsar;0;0;0;0
Nitrospinaceae;1;RADAR;0;0;0;0
Nitrospinaceae;1;RM;0;0;0;0
Nitrospinaceae;1;Retron;0;0;0;0
Nitrospinaceae;1;Septu;0;0;0;0
Nitrospinaceae;1;Shedu;0;0;0;0
Nitrospinaceae;1;TIR-NLR;0;0;0;0
Nitrospinaceae;1;TerY-P;0;0;0;0
Nitrospinaceae;1;Thoeris;0;0;0;0
Nitrospinaceae;1;Tmn;0;0;0;0
Nitrospinaceae;1;Upx;0;0;0;0
Nitrospinaceae;1;Viperin;0;0;0;0
Nitrospinaceae;1;Wadjet;0;0;0;0
Nitrospinaceae;1;Zorya;0;0;0;0
Nitrospinaceae;1;dXTPase;1;1;1;1
Nitrospinaceae;1;ietAS;0;0;0;0
Nitrospinaceae;1;qatABCD;0;0;0;0
Nocardioidaceae;4;3HP;0;0;0;0
Nocardioidaceae;4;AVAST;0;0;0;0
Nocardioidaceae;4;Abi;1;2;2;0.5
Nocardioidaceae;4;Argonaute;0;0;0;0
Nocardioidaceae;4;BREX;0;0;0;0
Nocardioidaceae;4;CBASS;0;0;0;0
Nocardioidaceae;4;CRISPR-Cas;0;0;0;0
Nocardioidaceae;4;DISARM;1;1;1;0.25
Nocardioidaceae;4;DRT;0;0;0;0
Nocardioidaceae;4;DUF4238;0;0;0;0
Nocardioidaceae;4;DarTG;0;0;0;0
Nocardioidaceae;4;Dpd;1;1;1;0.25
Nocardioidaceae;4;DprA-PRTase;0;0;0;0
Nocardioidaceae;4;Druantia;0;0;0;0
Nocardioidaceae;4;Dsr;0;0;0;0
Nocardioidaceae;4;GAO;0;0;0;0
Nocardioidaceae;4;Gabija;0;0;0;0
Nocardioidaceae;4;Gasdermin;0;0;0;0
Nocardioidaceae;4;Hachiman;0;0;0;0
Nocardioidaceae;4;Helicase-DUF2290;0;0;0;0
Nocardioidaceae;4;Hhe;0;0;0;0
Nocardioidaceae;4;Hma;0;0;0;0
Nocardioidaceae;4;Hydrolase-TM;0;0;0;0
Nocardioidaceae;4;Kiwa;0;0;0;0
Nocardioidaceae;4;Lamassu;0;0;0;0
Nocardioidaceae;4;Mza;0;0;0;0
Nocardioidaceae;4;Nhi;0;0;0;0
Nocardioidaceae;4;PARIS;0;0;0;0
Nocardioidaceae;4;Paris_fused;0;0;0;0
Nocardioidaceae;4;Phosphorothioation;0;0;0;0
Nocardioidaceae;4;Ppl;0;0;0;0
Nocardioidaceae;4;Pycsar;0;0;0;0
Nocardioidaceae;4;RADAR;0;0;0;0
Nocardioidaceae;4;RM;1;3;3;0.75
Nocardioidaceae;4;Retron;0;0;0;0
Nocardioidaceae;4;Septu;0;0;0;0
Nocardioidaceae;4;Shedu;0;0;0;0
Nocardioidaceae;4;TIR-NLR;0;0;0;0
Nocardioidaceae;4;TerY-P;0;0;0;0
Nocardioidaceae;4;Thoeris;0;0;0;0
Nocardioidaceae;4;Tmn;0;0;0;0
Nocardioidaceae;4;Upx;0;0;0;0
Nocardioidaceae;4;Viperin;0;0;0;0
Nocardioidaceae;4;Wadjet;1;1;1;0.25
Nocardioidaceae;4;Zorya;0;0;0;0
Nocardioidaceae;4;dXTPase;1;4;4;1
Nocardioidaceae;4;ietAS;1;1;1;0.25
Nocardioidaceae;4;qatABCD;0;0;0;0
Nostocaceae;2;3HP;0;0;0;0
Nostocaceae;2;AVAST;0;0;0;0
Nostocaceae;2;Abi;1;2;2;1
Nostocaceae;2;Argonaute;3;1;3;0.5
Nostocaceae;2;BREX;0;0;0;0
Nostocaceae;2;CBASS;1;1;1;0.5
Nostocaceae;2;CRISPR-Cas;3;2;4;1
Nostocaceae;2;DISARM;0;0;0;0
Nostocaceae;2;DRT;1;1;1;0.5
Nostocaceae;2;DUF4238;0;0;0;0
Nostocaceae;2;DarTG;0;0;0;0
Nostocaceae;2;Dpd;0;0;0;0
Nostocaceae;2;DprA-PRTase;0;0;0;0
Nostocaceae;2;Druantia;1;1;1;0.5
Nostocaceae;2;Dsr;0;0;0;0
Nostocaceae;2;GAO;0;0;0;0
Nostocaceae;2;Gabija;0;0;0;0
Nostocaceae;2;Gasdermin;0;0;0;0
Nostocaceae;2;Hachiman;0;0;0;0
Nostocaceae;2;Helicase-DUF2290;0;0;0;0
Nostocaceae;2;Hhe;0;0;0;0
Nostocaceae;2;Hma;0;0;0;0
Nostocaceae;2;Hydrolase-TM;0;0;0;0
Nostocaceae;2;Kiwa;0;0;0;0
Nostocaceae;2;Lamassu;0;0;0;0
Nostocaceae;2;Mza;1;1;1;0.5
Nostocaceae;2;Nhi;0;0;0;0
Nostocaceae;2;PARIS;0;0;0;0
Nostocaceae;2;Paris_fused;0;0;0;0
Nostocaceae;2;Phosphorothioation;3;2;5;1
Nostocaceae;2;Ppl;0;0;0;0
Nostocaceae;2;Pycsar;0;0;0;0
Nostocaceae;2;RADAR;0;0;0;0
Nostocaceae;2;RM;4;2;6;1
Nostocaceae;2;Retron;0;0;0;0
Nostocaceae;2;Septu;1;1;1;0.5
Nostocaceae;2;Shedu;0;0;0;0
Nostocaceae;2;TIR-NLR;0;0;0;0
Nostocaceae;2;TerY-P;0;0;0;0
Nostocaceae;2;Thoeris;1;1;1;0.5
Nostocaceae;2;Tmn;0;0;0;0
Nostocaceae;2;Upx;0;0;0;0
Nostocaceae;2;Viperin;0;0;0;0
Nostocaceae;2;Wadjet;0;0;0;0
Nostocaceae;2;Zorya;0;0;0;0
Nostocaceae;2;dXTPase;0;0;0;0
Nostocaceae;2;ietAS;0;0;0;0
Nostocaceae;2;qatABCD;0;0;0;0
Oleiphilaceae;8;3HP;0;0;0;0
Oleiphilaceae;8;AVAST;0;0;0;0
Oleiphilaceae;8;Abi;2;5;8;0.625
Oleiphilaceae;8;Argonaute;0;0;0;0
Oleiphilaceae;8;BREX;1;1;1;0.125
Oleiphilaceae;8;CBASS;1;2;2;0.25
Oleiphilaceae;8;CRISPR-Cas;1;2;2;0.25
Oleiphilaceae;8;DISARM;0;0;0;0
Oleiphilaceae;8;DRT;2;1;2;0.125
Oleiphilaceae;8;DUF4238;0;0;0;0
Oleiphilaceae;8;DarTG;1;1;1;0.125
Oleiphilaceae;8;Dpd;0;0;0;0
Oleiphilaceae;8;DprA-PRTase;0;0;0;0
Oleiphilaceae;8;Druantia;0;0;0;0
Oleiphilaceae;8;Dsr;0;0;0;0
Oleiphilaceae;8;GAO;1;1;1;0.125
Oleiphilaceae;8;Gabija;1;2;2;0.25
Oleiphilaceae;8;Gasdermin;0;0;0;0
Oleiphilaceae;8;Hachiman;0;0;0;0
Oleiphilaceae;8;Helicase-DUF2290;0;0;0;0
Oleiphilaceae;8;Hhe;0;0;0;0
Oleiphilaceae;8;Hma;0;0;0;0
Oleiphilaceae;8;Hydrolase-TM;0;0;0;0
Oleiphilaceae;8;Kiwa;0;0;0;0
Oleiphilaceae;8;Lamassu;0;0;0;0
Oleiphilaceae;8;Mza;0;0;0;0
Oleiphilaceae;8;Nhi;0;0;0;0
Oleiphilaceae;8;PARIS;0;0;0;0
Oleiphilaceae;8;Paris_fused;0;0;0;0
Oleiphilaceae;8;Phosphorothioation;0;0;0;0
Oleiphilaceae;8;Ppl;0;0;0;0
Oleiphilaceae;8;Pycsar;0;0;0;0
Oleiphilaceae;8;RADAR;0;0;0;0
Oleiphilaceae;8;RM;2;4;5;0.5
Oleiphilaceae;8;Retron;0;0;0;0
Oleiphilaceae;8;Septu;1;1;1;0.125
Oleiphilaceae;8;Shedu;0;0;0;0
Oleiphilaceae;8;TIR-NLR;0;0;0;0
Oleiphilaceae;8;TerY-P;0;0;0;0
Oleiphilaceae;8;Thoeris;1;1;1;0.125
Oleiphilaceae;8;Tmn;0;0;0;0
Oleiphilaceae;8;Upx;0;0;0;0
Oleiphilaceae;8;Viperin;0;0;0;0
Oleiphilaceae;8;Wadjet;1;2;2;0.25
Oleiphilaceae;8;Zorya;1;2;2;0.25
Oleiphilaceae;8;dXTPase;0;0;0;0
Oleiphilaceae;8;ietAS;0;0;0;0
Oleiphilaceae;8;qatABCD;0;0;0;0
Opitutaceae;2;3HP;0;0;0;0
Opitutaceae;2;AVAST;0;0;0;0
Opitutaceae;2;Abi;1;1;1;0.5
Opitutaceae;2;Argonaute;0;0;0;0
Opitutaceae;2;BREX;0;0;0;0
Opitutaceae;2;CBASS;0;0;0;0
Opitutaceae;2;CRISPR-Cas;1;1;1;0.5
Opitutaceae;2;DISARM;0;0;0;0
Opitutaceae;2;DRT;0;0;0;0
Opitutaceae;2;DUF4238;0;0;0;0
Opitutaceae;2;DarTG;0;0;0;0
Opitutaceae;2;Dpd;0;0;0;0
Opitutaceae;2;DprA-PRTase;0;0;0;0
Opitutaceae;2;Druantia;0;0;0;0
Opitutaceae;2;Dsr;0;0;0;0
Opitutaceae;2;GAO;0;0;0;0
Opitutaceae;2;Gabija;0;0;0;0
Opitutaceae;2;Gasdermin;0;0;0;0
Opitutaceae;2;Hachiman;0;0;0;0
Opitutaceae;2;Helicase-DUF2290;0;0;0;0
Opitutaceae;2;Hhe;0;0;0;0
Opitutaceae;2;Hma;0;0;0;0
Opitutaceae;2;Hydrolase-TM;0;0;0;0
Opitutaceae;2;Kiwa;0;0;0;0
Opitutaceae;2;Lamassu;0;0;0;0
Opitutaceae;2;Mza;0;0;0;0
Opitutaceae;2;Nhi;0;0;0;0
Opitutaceae;2;PARIS;0;0;0;0
Opitutaceae;2;Paris_fused;0;0;0;0
Opitutaceae;2;Phosphorothioation;0;0;0;0
Opitutaceae;2;Ppl;0;0;0;0
Opitutaceae;2;Pycsar;0;0;0;0
Opitutaceae;2;RADAR;0;0;0;0
Opitutaceae;2;RM;2;1;2;0.5
Opitutaceae;2;Retron;0;0;0;0
Opitutaceae;2;Septu;0;0;0;0
Opitutaceae;2;Shedu;0;0;0;0
Opitutaceae;2;TIR-NLR;0;0;0;0
Opitutaceae;2;TerY-P;0;0;0;0
Opitutaceae;2;Thoeris;0;0;0;0
Opitutaceae;2;Tmn;0;0;0;0
Opitutaceae;2;Upx;0;0;0;0
Opitutaceae;2;Viperin;0;0;0;0
Opitutaceae;2;Wadjet;0;0;0;0
Opitutaceae;2;Zorya;0;0;0;0
Opitutaceae;2;dXTPase;1;1;1;0.5
Opitutaceae;2;ietAS;0;0;0;0
Opitutaceae;2;qatABCD;0;0;0;0
Paenibacillaceae;3;3HP;0;0;0;0
Paenibacillaceae;3;AVAST;0;0;0;0
Paenibacillaceae;3;Abi;2;1;2;0.333333333
Paenibacillaceae;3;Argonaute;0;0;0;0
Paenibacillaceae;3;BREX;0;0;0;0
Paenibacillaceae;3;CBASS;0;0;0;0
Paenibacillaceae;3;CRISPR-Cas;1;1;1;0.333333333
Paenibacillaceae;3;DISARM;0;0;0;0
Paenibacillaceae;3;DRT;1;1;1;0.333333333
Paenibacillaceae;3;DUF4238;0;0;0;0
Paenibacillaceae;3;DarTG;0;0;0;0
Paenibacillaceae;3;Dpd;0;0;0;0
Paenibacillaceae;3;DprA-PRTase;0;0;0;0
Paenibacillaceae;3;Druantia;0;0;0;0
Paenibacillaceae;3;Dsr;0;0;0;0
Paenibacillaceae;3;GAO;0;0;0;0
Paenibacillaceae;3;Gabija;1;1;1;0.333333333
Paenibacillaceae;3;Gasdermin;0;0;0;0
Paenibacillaceae;3;Hachiman;0;0;0;0
Paenibacillaceae;3;Helicase-DUF2290;0;0;0;0
Paenibacillaceae;3;Hhe;0;0;0;0
Paenibacillaceae;3;Hma;0;0;0;0
Paenibacillaceae;3;Hydrolase-TM;0;0;0;0
Paenibacillaceae;3;Kiwa;0;0;0;0
Paenibacillaceae;3;Lamassu;0;0;0;0
Paenibacillaceae;3;Mza;0;0;0;0
Paenibacillaceae;3;Nhi;0;0;0;0
Paenibacillaceae;3;PARIS;0;0;0;0
Paenibacillaceae;3;Paris_fused;0;0;0;0
Paenibacillaceae;3;Phosphorothioation;0;0;0;0
Paenibacillaceae;3;Ppl;0;0;0;0
Paenibacillaceae;3;Pycsar;0;0;0;0
Paenibacillaceae;3;RADAR;0;0;0;0
Paenibacillaceae;3;RM;1;1;1;0.333333333
Paenibacillaceae;3;Retron;0;0;0;0
Paenibacillaceae;3;Septu;0;0;0;0
Paenibacillaceae;3;Shedu;0;0;0;0
Paenibacillaceae;3;TIR-NLR;0;0;0;0
